1.4237
1.3156
1.2241
1.1463
1.0801
1.0237
0.97577
0.93506
0.90065
0.87174
0.84766
0.82787
0.81187
0.79928
0.78974
0.78296
0.77867
0.77667
0.77674
0.77873
0.78249
0.78788
0.79479
0.80311
0.81276
0.82365
0.83571
0.84887
0.86308
0.87829
0.89443
0.91149
0.9294
0.94814
0.96768
0.98798
1.009
1.0308
1.0532
1.0763
1.1001
1.1245
1.1495
1.1752
1.2014
1.2281
1.2555
1.2834
1.3118
1.3408
1.3703
1.4003
1.4308
1.4618
1.4933
1.5253
1.5577
1.5906
1.624
1.6579
1.6922
