0.58041
0.5508
0.52722
0.50872
0.49453
0.48406
0.47681
0.47238
0.47042
0.47067
0.47289
0.47688
0.48248
0.48955
0.49796
0.50761
0.51841
0.53028
0.54316
0.55697
0.57168
0.58723
0.60358
0.62069
0.63853
0.65708
0.6763
0.69618
0.71669
0.7378
0.75952
0.78181
0.80466
0.82807
0.85201
0.87648
0.90147
0.92697
0.95296
0.97945
1.0064
1.0339
1.0618
1.0902
1.119
1.1483
1.1781
1.2082
1.2389
1.2699
1.3014
1.3334
1.3657
1.3985
1.4317
1.4653
1.4993
1.5337
1.5686
1.6038
1.6395
